parentSKU,SKU,name,slug,description,class,price,salePrice,taxonomies.productType,featuredImage,thumbnail,images,stockQuantity,totalSales,taxonomies.disc-type,attributes.color,attributes.plastic,attributes.rimColor,netWeight,taxonomies.brand,attributes.fade,attributes.glide,attributes.inboundsId,attributes.speed,attributes.turn
,TESLA,Tesla,mvp-tesla,"<strong>Manufacturer's Description: </strong>The Tesla is a stable-overstable distance driver. The Tesla's flight path is characterized by its workable turn resistance. Low- and average-power throwers will find a reliable wind-busting driver with a forward penetrating fade. Power throwers will achieve a tight near-flat turn with a fade finish.
Its turn resistance and dependable fade make the Tesla a must-have for a wide range of throwers.",Variable,14.00-16.00,14.00-16.00,Discs,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471-150x150.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-16561.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-16351.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-17351.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-16841.png|https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-17651.png,4,2,Distance Drivers,Dark Green Sparkle|Light Pink|Light Purple|Neon Green|Orange|Purple,Neutron|Plasma|Proton,,163.5g|165.6g|168.4g|173.5g|174.7g|176.5g,MVP Disc Sports,2,4,4127028,10,-1
TESLA,TESLA_NEUTRON_1765,"Tesla - Color: light-purple, Plastic: neutron, Scaled Weight: 176-5g",product-422-variation,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-17651.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-17651-150x150.png,,0,,,Light Purple,Neutron,,176.5g,MVP Disc Sports,,,,,
TESLA,TESLA_NEUTRON_1656,"Tesla - Color: orange, Plastic: neutron, Scaled Weight: 165-6g",product-422-variation-2,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-16561.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-neutron-16561-150x150.png,,1,,,Orange,Neutron,,165.6g,MVP Disc Sports,,,,,
TESLA,TESLA_PROTON_1635,"Tesla - Color: neon-green, Plastic: proton, Scaled Weight: 163-5g",product-422-variation-3,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-16351.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-16351-150x150.png,,1,,,Neon Green,Proton,,163.5g,MVP Disc Sports,,,,,
TESLA,TESLA_PROTON_1747,"Tesla - Color: purple, Plastic: proton, Scaled Weight: 174-7g",product-422-variation-4,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-proton-17471-150x150.png,,1,,,Purple,Proton,,174.7g,MVP Disc Sports,,,,,
TESLA,TESLA_PLASMA_1684,"Tesla - Color: light-pink, Plastic: plasma, Scaled Weight: 168-4g",product-422-variation-5,,Variation,16,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-16841.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-16841-150x150.png,,1,,,Light Pink,Plasma,,168.4g,MVP Disc Sports,,,,,
TESLA,TESLA_PLASMA_1735,"Tesla - Color: dark-green-sparkle, Plastic: plasma, Scaled Weight: 173-5g",product-422-variation-6,,Variation,16,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-17351.png,https://hyzershop.com/wp-content/uploads/mvp-tesla-plasma-17351-150x150.png,,0,,,Dark Green Sparkle,Plasma,,173.5g,MVP Disc Sports,,,,,
,IMPULSE,Impulse,mvp-impulse,"<strong>Manufacturer's Description: </strong>The Impulse is an understable distance driver. The Impulse's flight path is characterized by a responsive understable flight and extended glide. Low- and average-power throwers will find a workable straight to understable long precision driver. Power throwers will achieve a range of utility flip and turnover lines.
Its understable high-glide properties make the Impulse highly usable for lower-powered throwers seeking distance and control, and its responsive flip allows more experienced throwers to execute tailwind and roller distance lines.",Variable,15,15,Discs,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381.png,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381-150x150.png,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-16641.png|https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381.png,2,2,Distance Drivers,Blue|Green,Neutron,,166.4g|173.8g,MVP Disc Sports,1,5,470841,11,-2
IMPULSE,IMPULSE_NEUTRON_1738,"Impulse - Color: green, Plastic: neutron, Scaled Weight: 173-8g",product-435-variation,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381.png,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-17381-150x150.png,,0,,,Green,Neutron,,173.8g,MVP Disc Sports,,,,,
IMPULSE,IMPULSE_NEUTRON_1664,"Impulse - Color: blue, Plastic: neutron, Scaled Weight: 166-4g",product-435-variation-2,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-16641.png,https://hyzershop.com/wp-content/uploads/mvp-impulse-neutron-16641-150x150.png,,0,,,Blue,Neutron,,166.4g,MVP Disc Sports,,,,,
,PHASE,Phase,mvp-phase,"<strong>Manufacturer's Description: </strong>The Phase is an overstable high-speed distance driver.
<div class=""longdescription"">The Phase caps off the acclaimed 21.5mm Distance class. Fans of the <a href=""http://stage.hyzershop.com/product/mvp-photon/"" target=""_blank"">Photon</a>, <a href=""http://stage.hyzershop.com/product/mvp-motion/"" target=""_blank"">Motion</a>, and <a href=""http://stage.hyzershop.com/product/mvp-resistor/"" target=""_blank"">Resistor</a> will love the power resistance and wind-fighting characteristics that make the Phase perfect for throwing strong lines in any wind condition, with absolute confidence in its overstable finish. Forehanders, big arms, and those facing a windy line will appreciate what the Phase adds to their arsenal of reliable options.</div>",Variable,15,15,Discs,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-17361.png,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-17361-150x150.png,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-16701.png|https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-17361.png,3,1,Distance Drivers,Neon Yellow|Red,Neutron,,167.0g|173.6g,MVP Disc Sports,4,3,9921911,12,0
PHASE,PHASE_NEUTRON_1670,"Phase - Color: red, Plastic: neutron, Scaled Weight: 167-0g",product-440-variation,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-16701.png,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-16701-150x150.png,,0,,,Red,Neutron,,167.0g,MVP Disc Sports,,,,,
PHASE,PHASE_NEUTRON_1736,"Phase - Color: neon-yellow, Plastic: neutron, Scaled Weight: 173-6g",product-440-variation-2,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-17361.png,https://hyzershop.com/wp-content/uploads/mvp-phase-neutron-17361-150x150.png,,1,,,Neon Yellow,Neutron,,173.6g,MVP Disc Sports,,,,,
,WAVE,Wave,mvp-wave,"<strong>Manufacturer's Description: </strong>The Wave is a stable-understable high speed distance driver best described as a longer <a href=""http://stage.hyzershop.com/product/mvp-inertia/"" target=""_blank"">Inertia</a>, with a stable-understable flight profile and a responsiveness that makes it useful across the power spectrum. The defining characteristic of the Wave is its balance of turn and fade. Its shallow turn is capable of extending lines while its fade is subtle but reliable enough to range and place shots.
High powered throwers will see turn and hyzer flip tendencies from the Wave, while average power throwers may need a headwind assistance or anhyzer release to activate the turning capabilities of the Wave. Beginners will find a usable, yet quite overstable flight in the Wave, due to the high power requirements of wide-rimmed distance drivers. The Wave is versatile and can perform a number of stable-understable roles.",Variable,14.00-15.00,14.00-15.00,Discs,https://hyzershop.com/wp-content/uploads/mvp-wave-proton-17421.png,https://hyzershop.com/wp-content/uploads/mvp-wave-proton-17421-150x150.png,https://hyzershop.com/wp-content/uploads/mvp-wave-neutron-16771.png|https://hyzershop.com/wp-content/uploads/mvp-wave-proton-17421.png|https://hyzershop.com/wp-content/uploads/mvp-wave-proton-16871.png,2,2,Distance Drivers,Hot Pink|Light Blue|Red|Yellow,Neutron|Proton,,167.7g|168.7g|171.5g|174.2g,MVP Disc Sports,1,5,3449547,12,-1
WAVE,WAVE_PROTON_1687,"Wave - Color: light-blue, Plastic: proton, Scaled Weight: 168-7g",product-457-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-wave-proton-16871.png,https://hyzershop.com/wp-content/uploads/mvp-wave-proton-16871-150x150.png,,1,,,Light Blue,Proton,,168.7g,MVP Disc Sports,,,,,
WAVE,WAVE_PROTON_1742,"Wave - Color: yellow, Plastic: proton, Scaled Weight: 174-2g",product-457-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-wave-proton-17421.png,https://hyzershop.com/wp-content/uploads/mvp-wave-proton-17421-150x150.png,,0,,,Yellow,Proton,,174.2g,MVP Disc Sports,,,,,
WAVE,WAVE_NEUTRON_1677,"Wave - Color: red, Plastic: neutron, Scaled Weight: 167-7g",product-457-variation-4,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-wave-neutron-16771.png,https://hyzershop.com/wp-content/uploads/mvp-wave-neutron-16771-150x150.png,,1,,,Red,Neutron,,167.7g,MVP Disc Sports,,,,,
,INERTIA,Inertia,mvp-inertia,"<strong>Manufacturer's Description: </strong>The Inertia's flight path is characterized by a responsive understable flight with reliable fade. Low- and average-power throwers will find a workable straight to understable long precision driver. Power throwers will achieve a range of turnover lines with a fade finish.
Its understable and fade properties make the Inertia highly usable for lower-powered throwers seeking distance and control, and its forward kick-in fade allows more experienced throwers to carve pinpoint distance lines.",Variable,14.00-16.00,14.00-16.00,Discs,https://hyzershop.com/wp-content/uploads/mvp-inertia-proton-17511.png,https://hyzershop.com/wp-content/uploads/mvp-inertia-proton-17511-150x150.png,https://hyzershop.com/wp-content/uploads/mvp-inertia-proton-17511.png|https://hyzershop.com/wp-content/uploads/mvp-inertia-proton-16901.png|https://hyzershop.com/wp-content/uploads/mvp-inertia-plasma-17471.png|https://hyzershop.com/wp-content/uploads/mvp-inertia-plasma-16781.png|https://hyzershop.com/wp-content/uploads/mvp-inertia-neutron-17481.png|https://hyzershop.com/wp-content/uploads/mvp-inertia-neutron-16431.png,3,3,Distance Drivers,Light Blue|Neon Green Sparkle|Pink Sparkle|Purple|Red|White,Neutron|Plasma|Proton,,164.3g|167.8g|169.0g|174.7g|174.8g|175.1g,MVP Disc Sports,1,5,4227781,10,-1
INERTIA,INERTIA_NEUTRON_1748,"Inertia - Color: white, Plastic: neutron, Scaled Weight: 174-8g",product-466-variation,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-inertia-neutron-17481.png,https://hyzershop.com/wp-content/uploads/mvp-inertia-neutron-17481-150x150.png,,1,,,White,Neutron,,174.8g,MVP Disc Sports,,,,,
INERTIA,INERTIA_NEUTRON_1643,"Inertia - Color: purple, Plastic: neutron, Scaled Weight: 164-3g",product-466-variation-2,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-inertia-neutron-16431.png,https://hyzershop.com/wp-content/uploads/mvp-inertia-neutron-16431-150x150.png,,0,,,Purple,Neutron,,164.3g,MVP Disc Sports,,,,,
INERTIA,INERTIA_PROTON_1751,"Inertia - Color: neon-green-sparkle, Plastic: proton, Scaled Weight: 175-1g",product-466-variation-3,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-inertia-proton-17511.png,https://hyzershop.com/wp-content/uploads/mvp-inertia-proton-17511-150x150.png,,1,,,Neon Green Sparkle,Proton,,175.1g,MVP Disc Sports,,,,,
INERTIA,INERTIA_PROTON_1690,"Inertia - Color: pink-sparkle, Plastic: proton, Scaled Weight: 169-0g",product-466-variation-4,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-inertia-proton-16901.png,https://hyzershop.com/wp-content/uploads/mvp-inertia-proton-16901-150x150.png,,0,,,Pink Sparkle,Proton,,169.0g,MVP Disc Sports,,,,,
INERTIA,INERTIA_PLASMA_1678,"Inertia - Color: light-blue, Plastic: plasma, Scaled Weight: 167-8g",product-466-variation-5,,Variation,16,,Discs,https://hyzershop.com/wp-content/uploads/mvp-inertia-plasma-16781.png,https://hyzershop.com/wp-content/uploads/mvp-inertia-plasma-16781-150x150.png,,0,,,Light Blue,Plasma,,167.8g,MVP Disc Sports,,,,,
INERTIA,INERTIA_PLASMA_1747,"Inertia - Color: red, Plastic: plasma, Scaled Weight: 174-7g",product-466-variation-6,,Variation,16,,Discs,https://hyzershop.com/wp-content/uploads/mvp-inertia-plasma-17471.png,https://hyzershop.com/wp-content/uploads/mvp-inertia-plasma-17471-150x150.png,,1,,,Red,Plasma,,174.7g,MVP Disc Sports,,,,,
,ORBITAL,Orbital,mvp-orbital,"<strong>Manufacturer's Description: </strong>The Orbital is an understable high-speed distance driver.
<div class=""longdescription"">The Orbital is designed as the most understable driver in the acclaimed 21.5mm Distance class. Fans of the <a href=""http://stage.hyzershop.com/product/mvp-wave/"" target=""_blank"">Wave</a>, <a href=""http://stage.hyzershop.com/product/mvp-inertia/"" target=""_blank"">Inertia</a>, and <a href=""http://stage.hyzershop.com/product/mvp-impulse/"" target=""_blank"">Impulse</a> will find a familiar highly responsive character in the Orbital, as it can be manipulated onto a variety of lines relative to power level and release angles. Smooth throwers and those with modest driver power will maximize straight distance flights best with the Orbital. Power throwers will discover a range of roller, sky turn, and low ceiling finesse lines.</div>",Variable,15,15,Discs,https://hyzershop.com/wp-content/uploads/mvp-orbital-neutron-17281.png,https://hyzershop.com/wp-content/uploads/mvp-orbital-neutron-17281-150x150.png,https://hyzershop.com/wp-content/uploads/mvp-orbital-neutron-16511.png|https://hyzershop.com/wp-content/uploads/mvp-orbital-neutron-17281.png,4,0,Distance Drivers,Light Blue|Pastel Purple,Neutron,,165.1g|172.8g,MVP Disc Sports,0,5,2594489,12,-4
ORBITAL,ORBITAL_NEUTRON_1651,"Orbital - Color: pastel-purple, Plastic: neutron, Scaled Weight: 165-1g",product-479-variation,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-orbital-neutron-16511.png,https://hyzershop.com/wp-content/uploads/mvp-orbital-neutron-16511-150x150.png,,1,,,Pastel Purple,Neutron,,165.1g,MVP Disc Sports,,,,,
ORBITAL,ORBITAL_NEUTRON_1728,"Orbital - Color: light-blue, Plastic: neutron, Scaled Weight: 172-8g",product-479-variation-2,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-orbital-neutron-17281.png,https://hyzershop.com/wp-content/uploads/mvp-orbital-neutron-17281-150x150.png,,1,,,Light Blue,Neutron,,172.8g,MVP Disc Sports,,,,,
,ALIAS,Alias,axiom-alias,"<strong>Manufacturer's Description:</strong>
The defining characteristic of the Alias is its easy straight-stable lines for both high and low power throwers.
These easy straight lines will increase accuracy allowing you to nail tight fairway openings. The long straight flight will have great glide with a late GYROŠÜ¢ fade.
The predictable straight lines of the Alias makes it a must have for prime midrange duties of all Axiom throwers.",Variable,14.00-15.00,14.00-15.00,Discs,https://hyzershop.com/wp-content/uploads/axiom-alias-proton-1718.png,https://hyzershop.com/wp-content/uploads/axiom-alias-proton-1718-150x150.png,https://hyzershop.com/wp-content/uploads/axiom-alias-neutron-16471.png|https://hyzershop.com/wp-content/uploads/axiom-alias-proton-17181.png|https://hyzershop.com/wp-content/uploads/axiom-alias-proton-17001.png|https://hyzershop.com/wp-content/uploads/axiom-alias-neutron-17661.png,4,0,Putters,Blue|Neon Yellow|Purple|Red,Neutron|Proton,Neon Yellow|Orange|White,164.7g|170.0g|171.8g|176.6g,Axiom Discs,1,4,125004,5,0
ALIAS,ALIAS_NEUTRON_1647,"Alias - Color: red, Plastic: neutron, Rim Color: neon-yellow, Scaled Weight: 164-7g",product-484-variation,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/axiom-alias-neutron-16471.png,https://hyzershop.com/wp-content/uploads/axiom-alias-neutron-16471-150x150.png,,1,,,Red,Neutron,Neon Yellow,164.7g,Axiom Discs,,,,,
ALIAS,ALIAS_NEUTRON_1766,"Alias - Color: blue, Plastic: neutron, Rim Color: white, Scaled Weight: 176-6g",product-484-variation-2,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/axiom-alias-neutron-17661.png,https://hyzershop.com/wp-content/uploads/axiom-alias-neutron-17661-150x150.png,,1,,,Blue,Neutron,White,176.6g,Axiom Discs,,,,,
ALIAS,ALIAS_PROTON_1700,"Alias - Color: neon-yellow, Plastic: proton, Rim Color: white, Scaled Weight: 170-0g",product-484-variation-3,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/axiom-alias-proton-17001.png,https://hyzershop.com/wp-content/uploads/axiom-alias-proton-17001-150x150.png,,1,,,Neon Yellow,Proton,White,170.0g,Axiom Discs,,,,,
ALIAS,ALIAS_PROTON_1718,"Alias - Color: purple, Plastic: proton, Rim Color: orange, Scaled Weight: 171-8g",product-484-variation-4,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/axiom-alias-proton-17181.png,https://hyzershop.com/wp-content/uploads/axiom-alias-proton-17181-150x150.png,,1,,,Purple,Proton,Orange,171.8g,Axiom Discs,,,,,
,PROXY,Proxy,axiom-proxy,"<strong>Manufacturer's Description:</strong>
The Proxy's defining flight characteristic is its ability to hold a straight flight at high speeds, but demonstrate the low-speed straight properties of a much more understable model's ending stage.
The Proxy is designed to exhibit the neutral straight-flying characteristic of classic ""main"" putters. Rather than requiring an extra wind-resistant overstable complement solely for harder throws, the Proxy is able to lock in with a similar high speed stability as the <a href=""http://stage.hyzershop.com/product/axiom-envy/"">Envy</a>.
Its neutral stability at a wide range of speeds will help the Proxy find its way into every Axiom thrower's bag.",Variable,15,15,Discs,https://hyzershop.com/wp-content/uploads/axiom-proxy-softneutron-17461.png,https://hyzershop.com/wp-content/uploads/axiom-proxy-softneutron-17461-150x150.png,https://hyzershop.com/wp-content/uploads/axiom-proxy-neutron-16531.png|https://hyzershop.com/wp-content/uploads/axiom-proxy-softneutron-17461.png|https://hyzershop.com/wp-content/uploads/axiom-proxy-softneutron-16631.png|https://hyzershop.com/wp-content/uploads/axiom-proxy-neutron-17311.png,4,0,Putters,Light Blue|Pastel Purple|Peach|Red,Neutron|Neutron (Soft),Light Green|Neon Yellow|Orange|Pink,165.3g|166.3g|173.1g|174.6g,Axiom Discs,1,3,1187247,3,-1
PROXY,PROXY_SOFTNEUTRON_1746,"Proxy - Color: light-blue, Plastic: neutron-soft, Rim Color: light-green, Scaled Weight: 174-6g",product-493-variation,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/axiom-proxy-softneutron-17461.png,https://hyzershop.com/wp-content/uploads/axiom-proxy-softneutron-17461-150x150.png,,1,,,Light Blue,Neutron (Soft),Light Green,174.6g,Axiom Discs,,,,,
